FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
86,11,0.328125,-0.250007,866.000000,-0.091797,0.314453
86,12,0.234375,-0.125003,949.000000,-0.029297,0.232422
86,13,0.281250,-0.125003,1655.000000,-0.035156,0.279297
86,14,0.328125,-0.125003,1310.000000,-0.113281,0.308594
86,15,0.281250,0.000000,725.000000,-0.115234,0.257812
86,16,0.328125,0.000000,639.000000,-0.021484,0.328125
86,17,0.234375,-0.500013,213.000000,-0.183594,0.146484
86,18,0.281250,-0.500013,210.000000,-0.220703,0.175781
86,19,0.281250,-0.250007,621.000000,-0.175781,0.218750
86,20,0.281250,-0.125003,1289.000000,-0.097656,0.263672
86,21,0.328125,-0.125003,1164.000000,-0.031250,0.326172
87,1,0.281250,0.000000,803.000000,-0.035156,0.279297
87,2,0.328125,0.000000,572.000000,-0.050781,0.324219
87,3,0.609375,0.125003,455.000000,0.208984,0.572266
87,4,0.609375,0.250007,171.000000,0.191406,0.578125
87,5,0.234375,-0.500013,238.000000,-0.058594,0.226562
87,6,0.281250,-0.125003,1389.000000,-0.035156,0.279297
87,7,0.328125,-0.125003,1010.000000,-0.050781,0.324219
87,8,0.234375,-0.500013,185.000000,-0.154297,0.177734
88,1,0.609375,0.125003,228.000000,0.171875,0.583984
88,2,0.609375,0.250007,79.000000,0.171875,0.583984
88,3,0.468750,-0.375010,65.000000,-0.117188,0.453125
88,4,0.515625,-0.375010,67.000000,-0.144531,0.494141
88,5,0.562500,-0.375010,46.000000,-0.158203,0.539062
88,6,0.468750,-0.375010,55.000000,0.044922,0.466797
88,7,0.515625,-0.375010,47.000000,0.015625,0.515625
88,8,0.562500,-0.375010,41.000000,0.035156,0.560547
89,1,0.609375,0.125003,228.000000,0.171875,0.583984
89,2,0.609375,0.250007,79.000000,0.171875,0.583984
89,3,0.468750,-0.375010,65.000000,-0.117188,0.453125
89,4,0.515625,-0.375010,67.000000,-0.144531,0.494141
89,5,0.562500,-0.375010,46.000000,-0.158203,0.539062
89,6,0.468750,-0.375010,55.000000,0.044922,0.466797
89,7,0.515625,-0.375010,47.000000,0.015625,0.515625
89,8,0.562500,-0.375010,41.000000,0.035156,0.560547
90,1,0.609375,0.125003,428.000000,0.171875,0.583984
90,2,0.609375,0.250007,197.000000,0.152344,0.589844
90,3,0.562500,0.375010,77.000000,-0.070312,0.558594
90,4,0.609375,-0.125003,290.000000,0.191406,0.578125
91,1,0.609375,0.125003,428.000000,0.171875,0.583984
91,2,0.609375,0.250007,197.000000,0.152344,0.589844
91,3,0.562500,0.375010,77.000000,-0.070312,0.558594
91,4,0.609375,-0.125003,290.000000,0.191406,0.578125
92,1,0.234375,0.000000,343.000000,-0.021484,0.232422
92,2,0.281250,0.000000,401.000000,-0.027344,0.279297
92,3,0.234375,-0.250007,457.000000,-0.021484,0.232422
92,4,0.281250,-0.250007,483.000000,-0.027344,0.279297
92,5,0.234375,-0.125003,763.000000,-0.029297,0.232422
92,6,0.281250,-0.125003,901.000000,-0.027344,0.279297
93,1,0.609375,0.000000,225.000000,0.132812,0.593750
93,2,0.234375,-0.375010,480.000000,-0.087891,0.216797
93,3,0.609375,-0.125003,378.000000,0.115234,0.599609
94,1,0.609375,0.000000,225.000000,0.132812,0.593750
94,2,0.234375,-0.375010,480.000000,-0.087891,0.216797
94,3,0.609375,-0.125003,378.000000,0.115234,0.599609
95,1,0.609375,0.000000,225.000000,0.132812,0.593750
95,2,0.234375,-0.375010,480.000000,-0.087891,0.216797
95,3,0.609375,-0.125003,378.000000,0.115234,0.599609
96,1,0.281250,0.125003,533.000000,0.035156,0.279297
96,2,0.609375,-0.125003,277.000000,0.171875,0.583984
96,3,0.281250,0.125003,389.000000,-0.070312,0.271484
96,4,0.609375,-0.250007,143.000000,0.191406,0.578125
97,1,0.187500,0.000000,293.000000,-0.023438,0.185547
97,2,0.234375,0.000000,481.000000,-0.029297,0.232422
97,3,0.281250,0.000000,356.000000,-0.035156,0.279297
97,4,0.187500,0.125003,475.000000,-0.029297,0.185547
97,5,0.234375,0.125003,793.000000,-0.037109,0.232422
97,6,0.281250,0.125003,594.000000,-0.044922,0.277344
97,7,0.187500,0.250007,288.000000,-0.035156,0.183594
97,8,0.234375,0.250007,465.000000,-0.044922,0.230469
97,9,0.281250,0.250007,336.000000,-0.044922,0.277344
97,10,0.234375,-0.250007,227.000000,0.087891,0.216797
97,11,0.281250,-0.250007,170.000000,0.115234,0.257812
97,12,0.234375,-0.125003,464.000000,0.080078,0.220703
97,13,0.187500,0.125003,376.000000,-0.099609,0.158203
97,14,0.234375,0.125003,636.000000,-0.125000,0.199219
97,15,0.281250,0.125003,487.000000,-0.150391,0.238281
97,16,0.187500,0.250007,209.000000,-0.105469,0.154297
97,17,0.234375,0.250007,344.000000,-0.125000,0.199219
97,18,0.281250,0.250007,256.000000,-0.150391,0.238281
98,1,0.187500,0.000000,293.000000,-0.023438,0.185547
98,2,0.234375,0.000000,481.000000,-0.029297,0.232422
98,3,0.281250,0.000000,356.000000,-0.035156,0.279297
98,4,0.187500,0.125003,475.000000,-0.029297,0.185547
98,5,0.234375,0.125003,793.000000,-0.037109,0.232422
98,6,0.281250,0.125003,594.000000,-0.044922,0.277344
98,7,0.187500,0.250007,288.000000,-0.035156,0.183594
98,8,0.234375,0.250007,465.000000,-0.044922,0.230469
98,9,0.281250,0.250007,336.000000,-0.044922,0.277344
98,10,0.234375,-0.250007,227.000000,0.087891,0.216797
98,11,0.281250,-0.250007,170.000000,0.115234,0.257812
98,12,0.234375,-0.125003,464.000000,0.080078,0.220703
98,13,0.187500,0.125003,376.000000,-0.099609,0.158203
98,14,0.234375,0.125003,636.000000,-0.125000,0.199219
98,15,0.281250,0.125003,487.000000,-0.150391,0.238281
98,16,0.187500,0.250007,209.000000,-0.105469,0.154297
98,17,0.234375,0.250007,344.000000,-0.125000,0.199219
98,18,0.281250,0.250007,256.000000,-0.150391,0.238281
99,1,0.234375,0.125003,741.000000,-0.015625,0.234375
99,2,0.281250,0.125003,857.000000,-0.017578,0.281250
99,3,0.234375,0.250007,772.000000,-0.037109,0.232422
99,4,0.281250,0.250007,638.000000,-0.044922,0.277344
99,5,0.234375,0.375010,416.000000,-0.058594,0.226562
100,1,0.281250,0.125003,813.000000,-0.009766,0.281250
100,2,0.234375,0.250007,754.000000,-0.021484,0.232422
100,3,0.281250,0.250007,900.000000,-0.027344,0.279297
100,4,0.234375,0.375010,580.000000,-0.117188,0.203125
100,5,0.281250,0.375010,595.000000,-0.140625,0.244141
100,6,0.234375,0.500013,318.000000,-0.058594,0.226562
101,1,0.281250,0.125003,813.000000,-0.009766,0.281250
101,2,0.234375,0.250007,754.000000,-0.021484,0.232422
101,3,0.281250,0.250007,900.000000,-0.027344,0.279297
101,4,0.234375,0.375010,580.000000,-0.117188,0.203125
101,5,0.281250,0.375010,595.000000,-0.140625,0.244141
101,6,0.234375,0.500013,318.000000,-0.058594,0.226562
101,7,0.281250,-0.125003,509.000000,0.052734,0.275391
101,8,0.609375,0.125003,216.000000,0.132812,0.593750
101,9,0.234375,0.250007,609.000000,-0.109375,0.207031
101,10,0.281250,0.250007,722.000000,-0.132812,0.248047
101,11,0.234375,0.375010,517.000000,-0.029297,0.232422
101,12,0.281250,0.375010,481.000000,-0.035156,0.279297
101,13,0.234375,0.500013,282.000000,-0.146484,0.183594
102,1,0.281250,0.000000,587.000000,0.000000,0.281250
102,2,0.328125,0.000000,547.000000,0.009766,0.328125
102,3,0.234375,0.125003,678.000000,-0.029297,0.232422
102,4,0.281250,0.125003,1200.000000,-0.009766,0.281250
102,5,0.328125,0.125003,1130.000000,0.009766,0.328125
102,6,0.375000,0.125003,440.000000,0.011719,0.375000
102,7,0.234375,0.250007,991.000000,-0.050781,0.228516
102,8,0.281250,0.250007,1182.000000,-0.070312,0.271484
102,9,0.328125,0.250007,897.000000,-0.091797,0.314453
102,10,0.234375,0.375010,682.000000,-0.058594,0.226562
102,11,0.281250,0.375010,896.000000,-0.070312,0.271484
102,12,0.328125,0.375010,590.000000,-0.082031,0.318359
102,13,0.234375,0.500013,497.000000,-0.125000,0.199219
102,14,0.281250,0.500013,488.000000,-0.150391,0.238281
102,15,0.234375,0.625017,406.000000,-0.117188,0.203125
102,16,0.281250,0.625017,369.000000,-0.140625,0.244141
102,17,0.281250,0.000000,460.000000,-0.097656,0.263672
102,18,0.328125,0.000000,474.000000,-0.113281,0.308594
102,19,0.281250,0.125003,893.000000,-0.105469,0.261719
102,20,0.328125,0.125003,933.000000,-0.113281,0.308594
102,21,0.375000,0.125003,440.000000,-0.117188,0.355469
102,22,0.234375,0.375010,583.000000,-0.138672,0.189453
102,23,0.281250,0.375010,705.000000,-0.167969,0.226562
103,1,0.234375,0.000000,370.000000,-0.050781,0.228516
103,2,0.281250,0.000000,438.000000,-0.052734,0.275391
103,3,0.328125,0.000000,297.000000,-0.050781,0.324219
103,4,0.281250,0.250007,256.000000,-0.150391,0.238281
103,5,0.281250,-0.250007,446.000000,-0.044922,0.277344
103,6,0.328125,-0.250007,318.000000,-0.050781,0.324219
103,7,0.234375,-0.125003,662.000000,-0.050781,0.228516
103,8,0.281250,-0.125003,940.000000,-0.062500,0.275391
103,9,0.328125,-0.125003,705.000000,-0.062500,0.322266
104,1,0.234375,0.000000,370.000000,-0.050781,0.228516
104,2,0.281250,0.000000,438.000000,-0.052734,0.275391
104,3,0.328125,0.000000,297.000000,-0.050781,0.324219
104,4,0.281250,0.250007,256.000000,-0.150391,0.238281
104,5,0.281250,-0.250007,446.000000,-0.044922,0.277344
104,6,0.328125,-0.250007,318.000000,-0.050781,0.324219
104,7,0.234375,-0.125003,662.000000,-0.050781,0.228516
104,8,0.281250,-0.125003,940.000000,-0.062500,0.275391
104,9,0.328125,-0.125003,705.000000,-0.062500,0.322266
104,10,0.234375,0.000000,300.000000,0.029297,0.232422
104,11,0.234375,-0.125003,551.000000,0.029297,0.232422
105,1,0.609375,0.125003,419.000000,0.208984,0.572266
105,2,0.187500,-0.750020,137.000000,-0.076172,0.171875
105,3,0.234375,-0.750020,291.000000,-0.095703,0.214844
105,4,0.281250,-0.750020,230.000000,-0.115234,0.257812
105,5,0.187500,-0.625017,170.000000,-0.082031,0.167969
105,6,0.234375,-0.625017,311.000000,-0.103516,0.210938
105,7,0.281250,-0.625017,205.000000,-0.123047,0.253906
105,8,0.281250,-0.500013,396.000000,-0.132812,0.248047
105,9,0.281250,-0.125003,826.000000,-0.035156,0.279297
105,10,0.187500,-0.750020,104.000000,-0.146484,0.117188
105,11,0.234375,-0.750020,222.000000,-0.183594,0.146484
105,12,0.281250,-0.750020,182.000000,-0.220703,0.175781
105,13,0.281250,-0.625017,156.000000,-0.228516,0.164062
106,1,0.609375,0.125003,411.000000,0.171875,0.583984
106,2,0.609375,0.250007,152.000000,0.171875,0.583984
106,3,0.187500,-0.625017,200.000000,-0.046875,0.181641
106,4,0.234375,-0.625017,267.000000,-0.058594,0.226562
106,5,0.281250,-0.625017,129.000000,-0.070312,0.271484
106,6,0.187500,-0.500013,312.000000,-0.035156,0.183594
106,7,0.234375,-0.500013,381.000000,-0.044922,0.230469
106,8,0.234375,-0.375010,399.000000,-0.109375,0.207031
106,9,0.187500,-0.500013,222.000000,-0.111328,0.150391
106,10,0.234375,-0.500013,281.000000,-0.138672,0.189453
106,11,0.234375,-0.375010,397.000000,-0.021484,0.232422
106,12,0.656250,-0.375010,148.000000,0.287109,0.589844
107,1,0.234375,0.000000,345.000000,0.029297,0.232422
107,2,0.234375,-0.250007,291.000000,0.029297,0.232422
107,3,0.234375,-0.125003,753.000000,0.021484,0.232422
107,4,0.234375,0.000000,304.000000,-0.066406,0.224609
107,5,0.234375,-0.250007,257.000000,-0.058594,0.226562
108,1,0.609375,0.125003,407.000000,0.115234,0.599609
108,2,0.234375,0.250007,701.000000,0.000000,0.234375
108,3,0.187500,0.375010,285.000000,-0.070312,0.173828
108,4,0.234375,0.375010,366.000000,-0.080078,0.220703
109,1,0.609375,0.125003,407.000000,0.115234,0.599609
109,2,0.234375,0.250007,701.000000,0.000000,0.234375
109,3,0.187500,0.375010,285.000000,-0.070312,0.173828
109,4,0.234375,0.375010,366.000000,-0.080078,0.220703
109,5,0.234375,0.250007,656.000000,-0.087891,0.216797
110,1,0.234375,0.000000,509.000000,-0.029297,0.232422
110,2,0.281250,0.000000,664.000000,-0.035156,0.279297
110,3,0.281250,0.125003,1214.000000,-0.035156,0.279297
110,4,0.187500,0.375010,491.000000,-0.082031,0.167969
110,5,0.234375,0.375010,847.000000,-0.103516,0.210938
110,6,0.281250,0.375010,571.000000,-0.132812,0.248047
110,7,0.187500,0.500013,209.000000,-0.070312,0.173828
110,8,0.234375,0.500013,321.000000,-0.087891,0.216797
111,1,0.234375,0.000000,509.000000,-0.029297,0.232422
111,2,0.281250,0.000000,664.000000,-0.035156,0.279297
111,3,0.281250,0.125003,1214.000000,-0.035156,0.279297
111,4,0.187500,0.375010,491.000000,-0.082031,0.167969
111,5,0.234375,0.375010,847.000000,-0.103516,0.210938
111,6,0.281250,0.375010,571.000000,-0.132812,0.248047
111,7,0.187500,0.500013,209.000000,-0.070312,0.173828
111,8,0.234375,0.500013,321.000000,-0.087891,0.216797
111,9,0.234375,0.000000,419.000000,-0.117188,0.203125
111,10,0.281250,0.000000,522.000000,-0.140625,0.244141
111,11,0.281250,0.125003,899.000000,-0.140625,0.244141
112,1,0.234375,0.000000,797.000000,-0.037109,0.232422
112,2,0.281250,0.000000,1014.000000,-0.052734,0.275391
112,3,0.328125,0.000000,605.000000,-0.062500,0.322266
112,4,0.187500,0.125003,261.000000,0.046875,0.181641
112,5,0.234375,0.125003,580.000000,0.058594,0.226562
112,6,0.281250,0.125003,498.000000,0.062500,0.275391
112,7,0.328125,0.125003,250.000000,0.050781,0.324219
112,8,0.187500,0.250007,165.000000,0.041016,0.183594
112,9,0.234375,0.250007,368.000000,0.050781,0.228516
112,10,0.281250,0.250007,324.000000,0.062500,0.275391
112,11,0.328125,0.250007,190.000000,0.041016,0.326172
112,12,0.234375,-0.375010,176.000000,-0.044922,0.230469
112,13,0.281250,-0.375010,189.000000,-0.052734,0.275391
112,14,0.234375,-0.250007,842.000000,-0.037109,0.232422
112,15,0.281250,-0.250007,1059.000000,-0.044922,0.277344
112,16,0.328125,-0.250007,606.000000,-0.050781,0.324219
112,17,0.234375,-0.125003,1301.000000,-0.050781,0.228516
112,18,0.281250,-0.125003,1716.000000,-0.052734,0.275391
112,19,0.328125,-0.125003,1037.000000,-0.062500,0.322266
112,20,0.187500,0.125003,191.000000,-0.023438,0.185547
112,21,0.234375,0.125003,432.000000,-0.029297,0.232422
112,22,0.281250,0.125003,397.000000,-0.044922,0.277344
112,23,0.328125,0.125003,233.000000,-0.082031,0.318359
112,24,0.328125,0.250007,155.000000,-0.091797,0.314453
112,25,0.234375,-0.375010,150.000000,-0.132812,0.193359
112,26,0.281250,-0.375010,145.000000,-0.158203,0.232422
112,27,0.234375,-0.250007,641.000000,-0.132812,0.193359
112,28,0.281250,-0.250007,761.000000,-0.150391,0.238281
112,29,0.328125,-0.250007,437.000000,-0.173828,0.277344
113,1,0.187500,-0.750020,218.000000,-0.070312,0.173828
113,2,0.234375,-0.750020,341.000000,-0.087891,0.216797
113,3,0.281250,-0.750020,205.000000,-0.105469,0.261719
113,4,0.187500,-0.625017,387.000000,-0.087891,0.166016
113,5,0.234375,-0.625017,690.000000,-0.103516,0.210938
113,6,0.281250,-0.625017,483.000000,-0.123047,0.253906
113,7,0.234375,-0.500013,519.000000,-0.109375,0.207031
113,8,0.281250,-0.500013,425.000000,-0.132812,0.248047
113,9,0.187500,-0.750020,165.000000,-0.140625,0.125000
113,10,0.234375,-0.750020,264.000000,-0.175781,0.154297
113,11,0.281250,-0.750020,165.000000,-0.210938,0.185547
114,1,0.187500,-0.750020,218.000000,-0.070312,0.173828
114,2,0.234375,-0.750020,341.000000,-0.087891,0.216797
114,3,0.281250,-0.750020,205.000000,-0.105469,0.261719
114,4,0.187500,-0.625017,387.000000,-0.087891,0.166016
114,5,0.234375,-0.625017,690.000000,-0.103516,0.210938
114,6,0.281250,-0.625017,483.000000,-0.123047,0.253906
114,7,0.234375,-0.500013,519.000000,-0.109375,0.207031
114,8,0.281250,-0.500013,425.000000,-0.132812,0.248047
114,9,0.187500,-0.750020,165.000000,-0.140625,0.125000
114,10,0.234375,-0.750020,264.000000,-0.175781,0.154297
114,11,0.281250,-0.750020,165.000000,-0.210938,0.185547
115,1,0.656250,0.000000,189.000000,0.267578,0.599609
115,2,0.187500,0.250007,436.000000,0.052734,0.179688
115,3,0.234375,0.250007,640.000000,0.074219,0.222656
115,4,0.281250,0.250007,373.000000,0.087891,0.267578
115,5,0.187500,0.375010,209.000000,0.058594,0.177734
115,6,0.234375,0.375010,312.000000,0.074219,0.222656
115,7,0.234375,-0.500013,429.000000,-0.050781,0.228516
115,8,0.234375,-0.375010,722.000000,-0.066406,0.224609
115,9,0.609375,-0.125003,320.000000,0.228516,0.564453
115,10,0.234375,-0.500013,325.000000,-0.138672,0.189453
116,1,0.234375,0.250007,232.000000,0.103516,0.210938
117,1,0.234375,-0.375010,313.000000,0.095703,0.214844
117,2,0.281250,-0.375010,217.000000,0.115234,0.257812
117,3,0.187500,-0.250007,402.000000,0.076172,0.171875
117,4,0.234375,-0.250007,611.000000,0.103516,0.210938
117,5,0.281250,-0.250007,443.000000,0.027344,0.279297
117,6,0.234375,-0.125003,717.000000,0.029297,0.232422
117,7,0.187500,-0.250007,363.000000,0.011719,0.187500
117,8,0.234375,-0.250007,580.000000,0.021484,0.232422
117,9,0.281250,-0.250007,411.000000,0.123047,0.253906
118,1,0.234375,-0.375010,313.000000,0.095703,0.214844
118,2,0.281250,-0.375010,217.000000,0.115234,0.257812
118,3,0.187500,-0.250007,402.000000,0.076172,0.171875
118,4,0.234375,-0.250007,611.000000,0.103516,0.210938
118,5,0.281250,-0.250007,443.000000,0.027344,0.279297
118,6,0.234375,-0.125003,717.000000,0.029297,0.232422
118,7,0.187500,-0.250007,363.000000,0.011719,0.187500
118,8,0.234375,-0.250007,580.000000,0.021484,0.232422
118,9,0.281250,-0.250007,411.000000,0.123047,0.253906
119,1,0.609375,-0.125003,252.000000,0.132812,0.593750
120,1,0.187500,0.500013,443.000000,-0.070312,0.173828
120,2,0.234375,0.500013,566.000000,-0.087891,0.216797
120,3,0.187500,0.500013,336.000000,-0.140625,0.125000
120,4,0.234375,0.500013,442.000000,-0.183594,0.146484
121,1,0.234375,0.000000,300.000000,-0.050781,0.228516
121,2,0.281250,0.000000,437.000000,-0.062500,0.275391
121,3,0.328125,0.000000,280.000000,-0.072266,0.320312
121,4,0.234375,0.125003,575.000000,-0.050781,0.228516
121,5,0.281250,0.125003,807.000000,-0.062500,0.275391
121,6,0.234375,0.250007,672.000000,-0.125000,0.199219
121,7,0.281250,0.250007,568.000000,-0.150391,0.238281
121,8,0.187500,0.375010,232.000000,-0.099609,0.158203
121,9,0.234375,0.375010,489.000000,-0.125000,0.199219
121,10,0.281250,0.375010,387.000000,-0.150391,0.238281
121,11,0.187500,0.500013,82.000000,-0.105469,0.154297
121,12,0.234375,0.500013,168.000000,-0.132812,0.193359
121,13,0.281250,0.500013,132.000000,-0.150391,0.238281
121,14,0.281250,0.000000,336.000000,-0.175781,0.218750
121,15,0.328125,0.000000,253.000000,-0.205078,0.255859
121,16,0.234375,0.125003,448.000000,-0.125000,0.199219
122,1,0.234375,0.000000,300.000000,-0.050781,0.228516
122,2,0.281250,0.000000,437.000000,-0.062500,0.275391
122,3,0.328125,0.000000,280.000000,-0.072266,0.320312
122,4,0.234375,0.125003,575.000000,-0.050781,0.228516
122,5,0.281250,0.125003,807.000000,-0.062500,0.275391
122,6,0.234375,0.250007,672.000000,-0.125000,0.199219
122,7,0.281250,0.250007,568.000000,-0.150391,0.238281
122,8,0.187500,0.375010,232.000000,-0.099609,0.158203
122,9,0.234375,0.375010,489.000000,-0.125000,0.199219
122,10,0.281250,0.375010,387.000000,-0.150391,0.238281
122,11,0.187500,0.500013,82.000000,-0.105469,0.154297
122,12,0.234375,0.500013,168.000000,-0.132812,0.193359
122,13,0.281250,0.500013,132.000000,-0.150391,0.238281
122,14,0.281250,0.000000,336.000000,-0.175781,0.218750
122,15,0.328125,0.000000,253.000000,-0.205078,0.255859
122,16,0.234375,0.125003,448.000000,-0.125000,0.199219
123,1,0.234375,-0.250007,774.000000,-0.103516,0.210938
123,2,0.609375,0.000000,99.000000,0.285156,0.539062
124,1,0.609375,0.000000,263.000000,0.152344,0.589844
124,2,0.609375,0.125003,360.000000,0.132812,0.593750
124,3,0.609375,0.250007,140.000000,0.132812,0.593750
124,4,0.187500,-0.500013,308.000000,-0.052734,0.179688
124,5,0.234375,-0.500013,428.000000,-0.066406,0.224609
124,6,0.234375,-0.375010,546.000000,-0.080078,0.220703
124,7,0.187500,-0.500013,222.000000,-0.123047,0.140625
124,8,0.234375,-0.500013,305.000000,-0.154297,0.177734
125,1,0.609375,0.000000,263.000000,0.152344,0.589844
125,2,0.609375,0.125003,360.000000,0.132812,0.593750
125,3,0.609375,0.250007,140.000000,0.132812,0.593750
125,4,0.187500,-0.500013,308.000000,-0.052734,0.179688
125,5,0.234375,-0.500013,428.000000,-0.066406,0.224609
125,6,0.234375,-0.375010,546.000000,-0.080078,0.220703
125,7,0.187500,-0.500013,222.000000,-0.123047,0.140625
125,8,0.234375,-0.500013,305.000000,-0.154297,0.177734
126,1,0.187500,0.000000,285.000000,0.023438,0.185547
126,2,0.234375,0.000000,357.000000,0.037109,0.232422
126,3,0.609375,0.125003,213.000000,0.115234,0.599609
126,4,0.234375,0.250007,472.000000,-0.080078,0.220703
126,5,0.281250,0.250007,383.000000,-0.097656,0.263672
126,6,0.187500,0.375010,159.000000,-0.070312,0.173828
126,7,0.234375,0.375010,339.000000,-0.087891,0.216797
126,8,0.281250,0.375010,277.000000,-0.105469,0.261719
126,9,0.328125,0.375010,83.000000,-0.123047,0.304688
126,10,0.187500,-0.250007,378.000000,0.017578,0.187500
126,11,0.234375,-0.250007,404.000000,0.037109,0.232422
126,12,0.656250,0.125003,216.000000,0.267578,0.599609
126,13,0.187500,-0.250007,303.000000,-0.052734,0.179688
126,14,0.234375,-0.250007,328.000000,-0.066406,0.224609
127,1,0.656250,0.125003,506.000000,0.267578,0.599609
127,2,0.656250,0.250007,321.000000,0.267578,0.599609
127,3,0.703125,0.250007,319.000000,-0.396484,0.582031
127,4,0.234375,0.375010,563.000000,-0.066406,0.224609
127,5,0.187500,0.500013,249.000000,-0.058594,0.177734
127,6,0.234375,0.500013,420.000000,-0.080078,0.220703
127,7,0.281250,0.500013,351.000000,-0.105469,0.261719
127,8,0.656250,-0.250007,71.000000,0.287109,0.589844
127,9,0.656250,-0.125003,217.000000,0.267578,0.599609
128,1,0.656250,0.125003,506.000000,0.267578,0.599609
128,2,0.656250,0.250007,321.000000,0.267578,0.599609
128,3,0.703125,0.250007,319.000000,-0.396484,0.582031
128,4,0.234375,0.375010,563.000000,-0.066406,0.224609
128,5,0.187500,0.500013,249.000000,-0.058594,0.177734
128,6,0.234375,0.500013,420.000000,-0.080078,0.220703
128,7,0.281250,0.500013,351.000000,-0.105469,0.261719
128,8,0.656250,-0.250007,71.000000,0.287109,0.589844
128,9,0.656250,-0.125003,217.000000,0.267578,0.599609
128,10,0.609375,0.125003,234.000000,0.248047,0.556641
128,11,0.656250,0.250007,292.000000,-0.369141,0.542969
129,1,0.281250,0.375010,452.000000,-0.062500,0.275391
129,2,0.234375,0.500013,556.000000,-0.066406,0.224609
129,3,0.281250,0.500013,490.000000,-0.105469,0.261719
129,4,0.187500,0.625017,361.000000,-0.070312,0.173828
129,5,0.234375,0.625017,715.000000,-0.095703,0.214844
129,6,0.281250,0.625017,560.000000,-0.115234,0.257812
129,7,0.187500,0.750020,215.000000,-0.082031,0.167969
129,8,0.234375,0.750020,424.000000,-0.103516,0.210938
129,9,0.281250,0.750020,320.000000,-0.123047,0.253906
129,10,0.609375,-0.125003,142.000000,0.115234,0.599609
129,11,0.281250,0.375010,325.000000,-0.263672,0.097656
130,1,0.234375,0.000000,410.000000,-0.050781,0.228516
130,2,0.281250,0.000000,591.000000,-0.062500,0.275391
130,3,0.328125,0.000000,472.000000,-0.031250,0.326172
130,4,0.234375,0.125003,772.000000,-0.058594,0.226562
130,5,0.281250,0.125003,1183.000000,-0.062500,0.275391
130,6,0.328125,0.125003,938.000000,-0.041016,0.326172
130,7,0.234375,0.250007,580.000000,-0.058594,0.226562
130,8,0.281250,0.250007,895.000000,-0.062500,0.275391
130,9,0.328125,0.250007,673.000000,-0.062500,0.322266
130,10,0.234375,0.375010,359.000000,-0.146484,0.183594
130,11,0.281250,0.375010,417.000000,-0.175781,0.218750
130,12,0.234375,0.500013,580.000000,-0.132812,0.193359
130,13,0.281250,0.500013,658.000000,-0.158203,0.232422
130,14,0.328125,0.500013,278.000000,-0.185547,0.271484
130,15,0.187500,0.625017,145.000000,-0.099609,0.158203
130,16,0.234375,0.625017,460.000000,-0.125000,0.199219
130,17,0.281250,0.625017,528.000000,-0.150391,0.238281
130,18,0.328125,0.625017,237.000000,-0.173828,0.277344
130,19,0.609375,-0.125003,158.000000,0.115234,0.599609
130,20,0.234375,0.000000,329.000000,0.029297,0.232422
130,21,0.281250,0.000000,437.000000,-0.158203,0.232422
130,22,0.328125,0.000000,402.000000,-0.173828,0.277344
130,23,0.234375,0.125003,643.000000,0.021484,0.232422
130,24,0.281250,0.125003,870.000000,-0.158203,0.232422
130,25,0.328125,0.125003,775.000000,-0.185547,0.271484
130,26,0.281250,0.250007,706.000000,-0.167969,0.226562
130,27,0.328125,0.250007,585.000000,-0.195312,0.263672
130,28,0.234375,0.375010,312.000000,-0.066406,0.224609
130,29,0.281250,0.375010,339.000000,-0.080078,0.269531
130,30,0.328125,0.500013,201.000000,-0.308594,0.113281
131,1,0.609375,0.125003,208.000000,0.115234,0.599609
131,2,0.281250,-0.250007,379.000000,-0.123047,0.253906
131,3,0.281250,-0.125003,632.000000,-0.105469,0.261719
131,4,0.281250,-0.250007,284.000000,-0.238281,0.150391
132,1,0.609375,0.125003,285.000000,0.132812,0.593750
132,2,0.281250,-0.750020,177.000000,-0.140625,0.244141
133,1,0.609375,0.125003,285.000000,0.132812,0.593750
133,2,0.281250,-0.750020,177.000000,-0.140625,0.244141
133,3,0.609375,-0.125003,154.000000,0.285156,0.539062
133,4,0.281250,-0.750020,128.000000,-0.238281,0.150391
133,5,0.656250,-0.500013,98.000000,-0.287109,0.589844
133,6,0.609375,-0.250007,111.000000,0.115234,0.599609
134,1,0.609375,0.125003,252.000000,0.208984,0.572266
134,2,0.609375,0.250007,86.000000,0.208984,0.572266
134,3,0.656250,-0.375010,144.000000,0.287109,0.589844
134,4,0.609375,-0.250007,139.000000,0.285156,0.539062
134,5,0.656250,-0.250007,263.000000,0.287109,0.589844
135,1,0.234375,0.375010,618.000000,-0.066406,0.224609
135,2,0.281250,0.375010,514.000000,-0.087891,0.267578
135,3,0.187500,0.500013,149.000000,-0.052734,0.179688
135,4,0.234375,0.500013,348.000000,-0.074219,0.222656
135,5,0.281250,0.500013,379.000000,-0.097656,0.263672
135,6,0.328125,0.500013,193.000000,-0.123047,0.304688
136,1,0.234375,0.375010,618.000000,-0.066406,0.224609
136,2,0.281250,0.375010,514.000000,-0.087891,0.267578
136,3,0.187500,0.500013,149.000000,-0.052734,0.179688
136,4,0.234375,0.500013,348.000000,-0.074219,0.222656
136,5,0.281250,0.500013,379.000000,-0.097656,0.263672
136,6,0.328125,0.500013,193.000000,-0.123047,0.304688
136,7,0.609375,-0.125003,100.000000,0.267578,0.548828
